nose_x,nose_y,nose_z,left_eye_x,left_eye_y,left_eye_z,right_eye_x,right_eye_y,right_eye_z,left_ear_x,left_ear_y,left_ear_z,right_ear_x,right_ear_y,right_ear_z,left_shoulder_x,left_shoulder_y,left_shoulder_z,right_shoulder_x,right_shoulder_y,right_shoulder_z,label
0.002132,-0.050416,-0.023638,-0.00118,-0.044966,-0.023819,0.000596,-0.036925,-0.022826,-0.000272,-0.043606,-0.027868,0.002378,-0.031022,-0.024319,0.014962,-0.020402,-0.031925,0.013178,-0.02121,-0.021056,0
0.006038,-0.037754,-0.043092,0.00197,-0.03421,-0.03787,0.005597,-0.030451,-0.049413,0.001169,-0.034171,-0.022475,0.004419,-0.028654,-0.048154,0.01362,-0.018387,0.003478,0.013195,-0.01342,-0.052625,0
0.006035,-0.032339,0.011046,0.002348,-0.029954,0.016049,0.005653,-0.027088,0.008297,0.002024,-0.030505,0.027552,0.004486,-0.027365,-0.006966,0.012491,-0.018299,0.04666,0.013289,-0.010376,-0.051585,0
0.006812,-0.033628,0.01677,0.002399,-0.031179,0.021445,0.005643,-0.02745,0.013341,0.001856,-0.031564,0.033452,0.004077,-0.027608,-0.002332,0.01086,-0.01953,0.051339,0.012656,-0.009924,-0.050735,0
0.006289,-0.037964,0.027106,0.002179,-0.034916,0.030678,0.005205,-0.029406,0.023197,0.001603,-0.033906,0.035325,0.003436,-0.028653,0.004374,0.009986,-0.020488,0.051994,0.0119,-0.010311,-0.054165,0
0.005499,-0.055449,0.06407,0.001144,-0.04941,0.063704,0.003796,-0.041263,0.06814,4.6e-05,-0.048001,0.040864,0.002759,-0.03712,0.056295,0.010246,-0.0252,-0.013127,0.01354,-0.019151,0.012531,0
0.004545,-0.064389,0.037113,0.000413,-0.056721,0.036902,0.003192,-0.047904,0.048947,-0.000693,-0.054642,0.020488,0.002977,-0.041842,0.04689,0.01144,-0.025747,-0.016562,0.015072,-0.028251,0.058776,0
0.00441,-0.064282,0.102297,-0.000188,-0.055866,0.112495,0.003704,-0.046312,0.118319,-0.001544,-0.05478,0.121402,0.005747,-0.03942,0.14455,0.010786,-0.028423,0.050236,0.019517,-0.038702,0.133363,0
0.003718,-0.031371,-0.06528,0.000439,-0.031067,-0.039112,0.003764,-0.024879,-0.023843,0.000107,-0.028975,-0.008453,0.005615,-0.02011,0.057698,0.009506,-0.027078,-0.128445,0.016234,-0.034667,0.050755,0
0.005527,-0.018574,-0.216869,0.002544,-0.02125,-0.187169,0.004698,-0.014459,-0.176603,0.002859,-0.022589,-0.143688,0.005509,-0.010404,-0.089741,0.015182,-0.023287,-0.296739,0.016696,-0.037174,-0.103082,0
0.005811,-0.014276,-0.179463,0.003091,-0.015951,-0.15654,0.004251,-0.011792,-0.149632,0.004319,-0.015555,-0.120174,0.004913,-0.00576,-0.085641,0.014665,-0.031545,-0.207078,0.019892,-0.049231,-0.070351,0
0.007431,-0.016192,0.003117,0.003127,-0.01762,0.018398,0.005814,-0.01358,0.02196,0.003415,-0.016643,0.036743,0.004161,-0.006673,0.064559,0.009165,-0.052064,-0.078852,0.019001,-0.061043,0.006867,0
0.018929,-0.015908,-0.028076,0.007355,-0.016521,-0.013091,0.014631,-0.010126,-0.008876,0.005822,-0.017041,0.014773,0.006383,-0.001886,0.048816,0.007293,-0.059199,-0.114194,0.026615,-0.059563,0.009127,0
0.018227,-0.034189,0.07109,0.007025,-0.025171,0.091308,0.014925,-0.020511,0.09672,0.005925,-0.022629,0.115572,0.007742,-0.008112,0.156249,0.003861,-0.073014,-0.046095,0.031152,-0.066792,0.090844,0
0.015859,-0.047976,0.2482,0.006589,-0.033947,0.2764,0.014424,-0.027268,0.283239,0.006903,-0.033432,0.298257,0.008438,-0.015457,0.347049,0.004863,-0.078875,0.102896,0.034812,-0.071513,0.256347,0
0.01706,-0.047728,0.304962,0.007248,-0.035881,0.335731,0.015484,-0.0242,0.341526,0.005888,-0.035504,0.325114,0.010731,-0.013236,0.369177,0.005149,-0.073833,0.094887,0.03814,-0.057175,0.275333,0
0.015593,-0.048501,0.33444,0.005434,-0.036794,0.365812,0.011331,-0.020972,0.363919,0.00106,-0.036224,0.368606,0.009376,-0.009249,0.376943,0.00274,-0.061574,0.147415,0.038144,-0.047439,0.22996,0
0.013555,-0.052558,0.303985,0.004586,-0.040141,0.330413,0.008955,-0.028583,0.335512,0.001143,-0.037767,0.352206,0.008144,-0.013593,0.358946,0.003227,-0.055284,0.17249,0.031035,-0.045969,0.23611,0
0.015194,-0.055381,0.253284,0.005731,-0.040001,0.288595,0.012176,-0.030836,0.287274,0.002325,-0.036883,0.323271,0.008357,-0.016838,0.326251,0.004495,-0.055375,0.121829,0.026024,-0.046002,0.221819,0
0.014173,-0.043248,0.212067,0.00545,-0.029199,0.240611,0.012202,-0.018457,0.241908,0.003054,-0.031479,0.26943,0.010523,-0.008823,0.285888,0.002954,-0.056331,0.107096,0.032137,-0.044541,0.21357,0
0.006723,-0.02276,0.088366,0.001715,-0.01756,0.10721,0.004992,-0.004069,0.117837,0.00216,-0.027171,0.121457,0.00721,0.000214,0.180705,0.003196,-0.060702,0.017393,0.032656,-0.044587,0.173682,0
-0.001388,-0.024329,-0.12881,-0.005544,-0.017258,-0.111529,-0.003627,-0.004753,-0.09438,-0.003941,-0.027357,-0.115038,0.002154,-0.000685,-0.03002,0.002642,-0.055958,-0.261163,0.022992,-0.044879,-0.054229,0
-0.003572,-0.030219,0.108873,-0.007017,-0.023621,0.115649,-0.003623,-0.013208,0.120329,-0.004361,-0.028544,0.097904,0.002023,-0.008103,0.116069,3.3e-05,-0.053032,0.004611,0.024217,-0.043024,0.062383,0
0.000689,-0.04472,0.259425,-0.002301,-0.032648,0.261969,0.00185,-0.028048,0.268274,-0.003113,-0.034699,0.216526,0.003995,-0.02435,0.234386,0.012601,-0.045159,0.122797,0.019515,-0.042802,0.212949,0
0.002865,-0.044836,0.3327,0.001415,-0.033562,0.332114,0.005547,-0.02965,0.337999,-0.000126,-0.034236,0.264763,0.006147,-0.026778,0.280556,0.009715,-0.039072,0.147943,0.015529,-0.041361,0.238037,0
0.005377,-0.033316,0.441893,0.004441,-0.024688,0.451023,0.009088,-0.020652,0.458229,0.004225,-0.023434,0.378855,0.007654,-0.019636,0.412484,-0.007877,-0.031067,0.221005,0.018532,-0.040475,0.312329,0
0.01458,-0.033742,0.296632,0.006438,-0.02488,0.335302,0.011676,-0.019546,0.331289,0.005143,-0.025932,0.304514,0.008547,-0.018387,0.310189,-0.006323,-0.027154,0.168671,0.019735,-0.045031,0.201404,0
0.016445,-0.023395,0.276604,0.007294,-0.019566,0.307852,0.015182,-0.007524,0.294123,0.00401,-0.026405,0.331693,0.009186,-0.009783,0.29107,-0.00626,-0.036693,0.193197,0.023539,-0.05489,0.170075,0
0.017516,-0.019303,0.234496,0.007804,-0.016851,0.261253,0.01663,-0.002649,0.253657,0.003982,-0.02604,0.29634,0.010053,-0.003476,0.263655,-0.003619,-0.037463,0.157392,0.026057,-0.054744,0.154372,0
0.018381,-0.01288,0.226873,0.008627,-0.011209,0.253345,0.017499,0.002149,0.243752,0.004259,-0.022259,0.285158,0.01049,0.002005,0.245593,-0.002878,-0.037368,0.155542,0.027017,-0.052818,0.143477,0
0.016722,-0.0103,0.221987,0.008462,-0.009068,0.245805,0.015769,0.004637,0.23941,0.004106,-0.020105,0.268709,0.010056,0.004879,0.243314,-0.002762,-0.036911,0.145541,0.027354,-0.051255,0.151783,0
0.016938,-0.00964,0.225952,0.00884,-0.008609,0.246835,0.015748,0.004996,0.247215,0.005023,-0.019379,0.250164,0.010361,0.005053,0.262641,-0.002551,-0.035544,0.151194,0.027491,-0.050641,0.174194,0
0.011971,-0.014703,0.330455,0.009001,-0.011511,0.336792,0.014103,-0.003263,0.358686,0.007214,-0.018468,0.259116,0.010932,-0.003533,0.371826,0.003044,-0.027309,0.114058,0.026312,-0.043688,0.323208,0
0.002117,-0.01616,0.112857,0.007736,-0.01403,0.104762,0.008785,-0.008329,0.127336,0.009537,-0.017396,0.049344,0.012054,-0.008083,0.144501,0.017691,-0.005833,-0.019213,0.024978,-0.016015,0.187016,0
0.002677,-0.026231,0.39843,0.006714,-0.023348,0.386363,0.008545,-0.019684,0.394047,0.008177,-0.02245,0.257868,0.012535,-0.015073,0.287775,0.01973,-0.001649,0.110955,0.017329,-0.013042,0.178882,0
0.002079,-0.028083,0.283076,0.004497,-0.026782,0.265204,0.007661,-0.0206,0.282363,0.005903,-0.027097,0.151964,0.012707,-0.015743,0.226607,0.020551,-0.004548,0.047893,0.019318,-0.015841,0.197674,0
-0.004067,-0.021622,0.088274,0.000164,-0.022375,0.079908,0.002953,-0.015699,0.095422,0.003301,-0.024785,0.043836,0.012298,-0.014352,0.112495,0.013514,-0.013613,-0.004521,0.019788,-0.017239,0.123176,0
-0.010607,-0.02171,0.106541,-0.006391,-0.021549,0.102428,-0.00305,-0.01605,0.112343,-0.002106,-0.023061,0.060718,0.010086,-0.013677,0.109123,0.00874,-0.015106,-0.018785,0.013904,-0.018474,0.078734,0
-0.01307,-0.026786,0.087036,-0.009558,-0.025328,0.08673,-0.006216,-0.020146,0.095998,-0.004767,-0.023186,0.059435,0.007696,-0.013996,0.101652,0.007685,-0.013503,-0.007327,0.009706,-0.018897,0.079393,0
-0.013828,-0.037712,0.090956,-0.010095,-0.033765,0.089474,-0.006903,-0.029773,0.100396,-0.004892,-0.028696,0.051241,0.006399,-0.020406,0.103965,0.009714,-0.012305,-0.031174,0.007315,-0.019883,0.070457,0
-0.014645,-0.040884,0.095971,-0.010771,-0.036426,0.093225,-0.007652,-0.032429,0.103586,-0.00489,-0.030739,0.049849,0.005314,-0.022286,0.105654,0.012167,-0.010813,-0.038852,0.006041,-0.020588,0.073998,0
-0.016032,-0.041799,0.108277,-0.01192,-0.037294,0.100221,-0.008113,-0.033214,0.114499,-0.00494,-0.031811,0.048641,0.005088,-0.023387,0.114411,0.014168,-0.011287,-0.033218,0.005569,-0.022059,0.08696,0
-0.01739,-0.042279,0.118618,-0.013014,-0.037767,0.109924,-0.008816,-0.033815,0.12531,-0.00524,-0.032549,0.053874,0.00471,-0.024234,0.125777,0.014204,-0.01177,-0.018986,0.004827,-0.022264,0.093447,0
-0.017563,-0.042255,0.116784,-0.013226,-0.037809,0.107343,-0.008915,-0.033949,0.12434,-0.00529,-0.032937,0.050833,0.004707,-0.02456,0.128198,0.014853,-0.011818,-0.033029,0.005287,-0.023324,0.097756,0
-0.016294,-0.043446,0.10932,-0.012479,-0.03863,0.101454,-0.008755,-0.034965,0.114316,-0.004951,-0.034029,0.054548,0.004549,-0.025719,0.111252,0.015014,-0.012261,-0.017427,0.00553,-0.025783,0.070253,0
-0.015849,-0.043675,0.091128,-0.012181,-0.038958,0.085053,-0.008552,-0.035123,0.097577,-0.004797,-0.034521,0.050248,0.004567,-0.025787,0.096031,0.015327,-0.011775,0.000738,0.005709,-0.027442,0.055144,0
-0.015613,-0.042657,0.078735,-0.011629,-0.039087,0.069701,-0.008827,-0.034914,0.083449,-0.003837,-0.034967,0.023998,0.004517,-0.026034,0.086008,0.015356,-0.011438,-0.044304,0.006308,-0.030885,0.052723,0
-0.018167,-0.047963,-0.01593,-0.012518,-0.042654,-0.022371,-0.009753,-0.038228,-0.005821,-0.004057,-0.037404,-0.052089,0.003859,-0.030426,0.02539,0.015142,-0.013398,-0.097412,0.001721,-0.02584,0.017426,0
-0.022951,-0.040767,0.070409,-0.015856,-0.038962,0.059132,-0.012047,-0.034861,0.074606,-0.006133,-0.034886,0.002217,0.002987,-0.027806,0.075746,0.01339,-0.01628,-0.059442,0.00056,-0.020744,0.042839,0
-0.025201,-0.034128,0.068435,-0.017395,-0.035168,0.057915,-0.01363,-0.030577,0.073537,-0.006967,-0.032379,0.010199,0.00223,-0.024975,0.083774,0.010802,-0.018685,-0.050542,0.000471,-0.021383,0.066556,0
-0.025225,-0.030839,0.032412,-0.017454,-0.033882,0.021323,-0.01402,-0.027902,0.035345,-0.006863,-0.031616,-0.020648,0.00163,-0.022765,0.045592,0.0125,-0.017317,-0.062764,0.000832,-0.022774,0.032151,0
-0.023817,-0.029406,0.05098,-0.017008,-0.033216,0.040184,-0.014166,-0.026623,0.051415,-0.006624,-0.031628,-0.007396,0.0012,-0.021578,0.046137,0.013874,-0.016148,-0.051965,0.001809,-0.022684,0.014148,0
-0.019072,-0.030523,0.029432,-0.014414,-0.033224,0.023368,-0.012734,-0.02737,0.028819,-0.005849,-0.031774,-0.009867,0.001249,-0.022579,0.023659,0.013901,-0.016821,-0.03104,0.001808,-0.023311,-0.016977,0
-0.012819,-0.031735,0.078465,-0.010484,-0.034276,0.068926,-0.008893,-0.028623,0.079284,-0.004427,-0.034263,0.022203,0.00268,-0.024259,0.072813,0.013387,-0.021048,-0.027939,0.003458,-0.024724,0.03536,0
-0.001782,-0.032433,0.07971,-0.00211,-0.034792,0.071696,-0.002627,-0.029005,0.080486,0.000133,-0.035437,0.029723,0.003118,-0.024554,0.071899,0.013333,-0.022172,-0.025966,0.003312,-0.026962,0.038194,0
0.006795,-0.028983,0.087766,0.004851,-0.031281,0.081006,0.003622,-0.026921,0.086935,0.003621,-0.032579,0.043473,0.003631,-0.022744,0.070478,0.013212,-0.020713,-0.016365,0.002809,-0.027209,0.026974,0
0.008865,-0.02925,0.111601,0.006709,-0.030846,0.105171,0.005159,-0.027024,0.108478,0.004511,-0.031582,0.060426,0.003855,-0.022655,0.077559,0.012653,-0.02068,-0.005161,0.00284,-0.026694,0.027187,0
0.008727,-0.02942,0.031794,0.006675,-0.030944,0.029159,0.005295,-0.027084,0.032839,0.004493,-0.031894,0.020639,0.003928,-0.022979,0.037816,0.012075,-0.021049,-0.008314,0.003396,-0.029319,0.020587,0
0.009729,-0.031868,-0.065681,0.007371,-0.032811,-0.064823,0.006359,-0.028977,-0.06962,0.004657,-0.035192,-0.053253,0.004294,-0.026154,-0.072549,0.011271,-0.022588,-0.051474,0.005403,-0.036238,-0.089668,0
0.01038,-0.033261,-0.030049,0.007745,-0.034131,-0.032766,0.006973,-0.029693,-0.033765,0.004751,-0.037933,-0.037628,0.004723,-0.027572,-0.041326,0.010295,-0.027381,-0.039642,0.010252,-0.041383,-0.059152,0
0.008803,-0.040206,-0.008299,0.006866,-0.040007,-0.01276,0.005489,-0.033917,-0.0127,0.005119,-0.043755,-0.024619,0.004725,-0.030522,-0.011047,0.010228,-0.033789,-0.022758,0.015483,-0.044958,-0.019809,0
0.006893,-0.044265,-0.017022,0.005175,-0.043976,-0.023036,0.0036,-0.037319,-0.019349,0.004676,-0.048218,-0.04097,0.004612,-0.033693,-0.015507,0.012066,-0.034814,-0.048426,0.015983,-0.042115,-0.020108,0
0.006378,-0.047161,0.031704,0.004516,-0.04587,0.029692,0.003562,-0.038325,0.029279,0.003942,-0.050363,0.012777,0.004808,-0.034389,0.016126,0.012294,-0.033633,-0.00939,0.017257,-0.03086,-0.02179,0
0.007184,-0.044855,-0.049388,0.004524,-0.04531,-0.051747,0.004115,-0.037319,-0.051013,0.00364,-0.049975,-0.06021,0.005544,-0.033798,-0.056167,0.011899,-0.033501,-0.072891,0.019604,-0.034851,-0.052499,0
0.006131,-0.038988,-0.055537,0.004528,-0.042492,-0.057944,0.004417,-0.034808,-0.058021,0.003892,-0.048462,-0.066894,0.006246,-0.033747,-0.067167,0.012351,-0.033422,-0.076149,0.021304,-0.037076,-0.051557,0
0.006954,-0.043853,-0.007415,0.005913,-0.043867,-0.011571,0.005668,-0.037459,-0.007016,0.006222,-0.048009,-0.03224,0.006966,-0.036216,-0.006646,0.016433,-0.033688,-0.070964,0.021599,-0.035471,-0.01736,0
0.008479,-0.048621,0.075932,0.006863,-0.045452,0.072266,0.007432,-0.039995,0.079655,0.007197,-0.048624,0.041305,0.009055,-0.038671,0.076032,0.016696,-0.034013,-0.007253,0.023703,-0.039265,0.056569,0
0.008739,-0.051467,0.3322,0.007095,-0.046156,0.315239,0.007829,-0.041562,0.32622,0.007407,-0.049194,0.205483,0.009882,-0.040975,0.263648,0.016453,-0.035678,0.106991,0.027232,-0.04292,0.142853,0
0.012241,-0.051548,0.136528,0.00867,-0.046323,0.133675,0.009787,-0.042606,0.133861,0.007499,-0.04915,0.097796,0.010381,-0.041602,0.100705,0.011643,-0.037484,0.08175,0.025165,-0.042322,0.021151,0
0.012973,-0.054151,-0.005966,0.008785,-0.048453,-0.005089,0.010858,-0.043633,-0.015071,0.007294,-0.051324,-0.0038,0.01121,-0.042492,-0.050554,0.007927,-0.038853,0.025912,0.027533,-0.043099,-0.066094,0
0.012611,-0.050349,0.001239,0.009148,-0.047003,-0.00168,0.01194,-0.042631,-0.003918,0.007984,-0.051107,-0.005572,0.012523,-0.042773,-0.01667,0.00681,-0.039858,0.010142,0.030699,-0.054145,-0.015761,0
0.014077,-0.0476,-0.011952,0.009965,-0.045813,-0.013112,0.013356,-0.041442,-0.014601,0.008309,-0.05056,-0.0198,0.013868,-0.042829,-0.026411,0.007403,-0.037165,-0.020558,0.032485,-0.051792,-0.016466,0
0.014231,-0.046958,0.00972,0.010119,-0.045538,0.007804,0.013047,-0.040788,0.006358,0.00837,-0.050586,-0.006613,0.013739,-0.042679,-0.011769,0.008111,-0.037496,-0.015075,0.032509,-0.048915,-0.013591,0
0.014053,-0.046869,-0.03895,0.009938,-0.045365,-0.046184,0.012457,-0.040326,-0.046108,0.008021,-0.050824,-0.066885,0.013144,-0.042193,-0.064925,0.008472,-0.03851,-0.061504,0.031843,-0.045986,-0.045503,0
0.013923,-0.041046,-0.061921,0.009555,-0.041032,-0.066498,0.012159,-0.035326,-0.06886,0.006835,-0.046968,-0.074192,0.012387,-0.035255,-0.082966,0.006571,-0.038602,-0.057948,0.026234,-0.039142,-0.065186,0
0.011253,-0.01511,-0.190905,0.008844,-0.019463,-0.198089,0.010836,-0.014062,-0.200257,0.006693,-0.028473,-0.192867,0.01218,-0.016194,-0.201235,0.005821,-0.032672,-0.155955,0.020246,-0.034604,-0.167277,0
0.011063,-0.016619,-0.097409,0.008707,-0.017636,-0.100695,0.010821,-0.012861,-0.106016,0.00639,-0.02431,-0.099756,0.011921,-0.012771,-0.119649,0.004865,-0.030589,-0.087482,0.014444,-0.03139,-0.133157,0
0.013114,-0.030632,-0.105781,0.009224,-0.026132,-0.104334,0.011826,-0.023666,-0.115185,0.006207,-0.027605,-0.086472,0.011629,-0.021494,-0.132227,0.002274,-0.03055,-0.062906,0.010927,-0.031536,-0.160742,0
0.014174,-0.034841,-0.073429,0.00926,-0.029765,-0.074544,0.011935,-0.025896,-0.082451,0.005962,-0.031732,-0.070636,0.011106,-0.023535,-0.102002,0.002719,-0.031097,-0.048687,0.011002,-0.032395,-0.145854,0
0.0128,-0.033371,-0.143897,0.008634,-0.029727,-0.149347,0.010496,-0.025555,-0.153022,0.005799,-0.032208,-0.147981,0.010062,-0.023362,-0.162868,0.003016,-0.032625,-0.117975,0.011199,-0.034039,-0.171762,0
0.01193,-0.03116,-0.128937,0.008172,-0.029595,-0.13461,0.00957,-0.024841,-0.140597,0.005632,-0.03314,-0.131513,0.009127,-0.023493,-0.15645,0.00395,-0.034063,-0.100834,0.011559,-0.043286,-0.155662,0
0.01151,-0.028676,-0.18522,0.007703,-0.028278,-0.190297,0.009171,-0.023493,-0.196461,0.005177,-0.032299,-0.182072,0.008382,-0.021409,-0.209176,0.004275,-0.035847,-0.147606,0.00987,-0.045709,-0.201386,0
0.007576,-0.007826,-0.251776,0.005692,-0.014508,-0.25907,0.006286,-0.009572,-0.264953,0.00465,-0.024454,-0.242616,0.007098,-0.012083,-0.267799,0.004171,-0.035511,-0.187004,0.006423,-0.045175,-0.243762,0
0.006252,-0.002773,-0.253241,0.004032,-0.010578,-0.261406,0.004907,-0.004896,-0.26657,0.003726,-0.022175,-0.246145,0.005551,-0.009175,-0.267589,0.003875,-0.035562,-0.191802,0.005696,-0.045307,-0.24182,0
0.005523,-0.003771,-0.257685,0.00326,-0.011308,-0.266839,0.004038,-0.00431,-0.270857,0.003088,-0.022048,-0.253559,0.004447,-0.008281,-0.267973,0.003802,-0.03583,-0.202346,0.005041,-0.045251,-0.229344,0
0.004798,-0.017679,-0.166423,0.002691,-0.021477,-0.173364,0.002587,-0.013284,-0.175122,0.002274,-0.028063,-0.171056,0.003348,-0.012728,-0.176052,0.003914,-0.038314,-0.139451,0.004551,-0.046686,-0.166669,0
0.004093,-0.028094,-0.182768,0.002354,-0.02745,-0.189114,0.002081,-0.022384,-0.191149,0.002217,-0.032309,-0.184884,0.002964,-0.022247,-0.191516,0.003917,-0.039316,-0.149202,0.004495,-0.049441,-0.178929,0
0.003503,-0.033771,-0.241689,0.00195,-0.031499,-0.250743,0.001436,-0.026679,-0.248995,0.002169,-0.03592,-0.245871,0.002676,-0.026152,-0.236248,0.004955,-0.040326,-0.208825,0.006211,-0.055441,-0.188747,0
0.002168,-0.034403,-0.207328,0.000817,-0.033383,-0.212953,0.000772,-0.027155,-0.211099,0.002103,-0.037816,-0.214715,0.003098,-0.026261,-0.203105,0.008276,-0.040305,-0.192669,0.010307,-0.056149,-0.160699,0
0.00136,-0.031055,-0.032812,0.000384,-0.033813,-0.036243,-0.000305,-0.024335,-0.013518,0.002418,-0.038673,-0.052377,0.003263,-0.023842,0.060521,0.015617,-0.039006,-0.104462,0.02558,-0.067278,0.055019,0
-0.001073,-0.030645,0.141948,-0.005003,-0.033835,0.142418,-0.002371,-0.021205,0.169787,-0.00089,-0.039357,0.121599,0.003228,-0.016936,0.257614,0.017282,-0.039099,0.003639,0.027918,-0.055426,0.201811,0
-0.001774,-0.030747,0.075552,-0.006942,-0.032701,0.084689,-0.002319,-0.019814,0.103176,-0.00337,-0.038388,0.104703,0.004551,-0.015351,0.194446,0.017784,-0.038111,-0.000233,0.032466,-0.060604,0.128763,0
-0.005742,-0.035075,0.076887,-0.010597,-0.034332,0.085335,-0.005321,-0.022262,0.108059,-0.005232,-0.038736,0.102983,0.001546,-0.01639,0.215353,0.015065,-0.035811,-0.017222,0.031128,-0.065996,0.157406,0
-0.004222,-0.028235,0.216569,-0.010698,-0.030393,0.2207,-0.004918,-0.017381,0.223833,-0.007856,-0.039465,0.242728,0.000546,-0.01536,0.261186,-0.007676,-0.057658,0.161231,0.026468,-0.078729,0.240943,0
0.004406,-0.022162,0.263616,-0.004418,-0.027296,0.276813,3.6e-05,-0.015718,0.278408,-0.005341,-0.038981,0.275163,0.000265,-0.014218,0.291986,-0.007941,-0.038338,0.140139,0.020642,-0.082697,0.20368,0
0.002983,-0.011204,0.291851,-0.004933,-0.014282,0.313321,-0.000604,-0.008316,0.313335,-0.005687,-0.027611,0.31258,-0.000263,-0.004666,0.326028,-0.008005,-0.047299,0.121603,0.02107,-0.08211,0.170592,0
0.005231,-0.003099,0.284989,-0.001047,-0.005386,0.308688,0.002389,0.000672,0.303893,-0.004845,-0.020286,0.31732,0.000338,0.002786,0.310905,-0.011227,-0.048178,0.132445,0.022374,-0.076785,0.188462,0
0.00813,-0.002153,0.254474,0.001576,-0.003761,0.280423,0.004858,0.004104,0.272706,-0.004587,-0.018285,0.291822,0.001061,0.006643,0.270412,-0.011223,-0.048449,0.127584,0.022466,-0.07104,0.18025,0
0.007696,-0.003445,0.230477,0.0016,-0.004997,0.253924,0.005179,0.004332,0.251002,-0.004808,-0.019057,0.260127,0.001416,0.007557,0.260726,-0.008896,-0.048657,0.1051,0.022498,-0.068184,0.187164,0
0.006543,-0.005432,0.23842,0.000743,-0.006192,0.264618,0.004682,0.003755,0.260493,-0.005657,-0.019501,0.281712,0.001588,0.007565,0.280326,-0.007492,-0.048813,0.123271,0.021681,-0.064,0.193131,0
0.005016,-0.011106,0.244315,-0.002462,-0.010804,0.272427,0.003649,-0.000342,0.267278,-0.007636,-0.023108,0.290916,0.001475,0.005818,0.286128,-0.00721,-0.048746,0.131517,0.020971,-0.063704,0.192561,0
0.004597,-0.013189,0.259945,-0.003321,-0.012508,0.290109,0.003229,-0.002377,0.282161,-0.00854,-0.024222,0.31166,0.001118,0.0043,0.29266,-0.008036,-0.048296,0.153955,0.020124,-0.063412,0.18178,0
0.004559,-0.014457,0.256302,-0.003313,-0.012788,0.287547,0.003181,-0.002859,0.278621,-0.008731,-0.024622,0.309427,0.000865,0.00133,0.282025,-0.011035,-0.047371,0.151092,0.017371,-0.063311,0.180625,0
0.003493,-0.014977,0.240929,-0.004011,-0.013148,0.270181,0.002124,-0.003019,0.263438,-0.00927,-0.025257,0.291078,0.000177,0.000513,0.274343,-0.011622,-0.047256,0.144316,0.01637,-0.063315,0.185518,0
0.002984,-0.013458,0.176307,-0.003982,-0.011687,0.201238,0.00166,-0.00208,0.196511,-0.00932,-0.024121,0.225529,3.3e-05,0.001359,0.21788,-0.012114,-0.047205,0.10687,0.015554,-0.06338,0.17821,0
0.003413,-0.013836,0.184125,-0.002859,-0.011157,0.214256,0.001734,-0.002194,0.206407,-0.008585,-0.022501,0.241196,-0.00017,0.001531,0.218709,-0.011522,-0.045407,0.107324,0.015164,-0.062982,0.168019,0
0.003455,-0.01451,0.187514,-0.00255,-0.011412,0.218189,0.001793,-0.002852,0.211986,-0.008376,-0.022282,0.244782,-0.000297,0.000741,0.227754,-0.011145,-0.043574,0.098293,0.015436,-0.062717,0.170078,0
0.001481,-0.014786,0.227914,-0.002892,-0.012298,0.257366,0.000507,-0.003088,0.255189,-0.008505,-0.022578,0.271425,-0.000421,0.000958,0.275754,-0.010871,-0.042992,0.101057,0.016909,-0.062736,0.216613,0
-0.000399,-0.011349,0.224772,-0.003468,-0.010372,0.251529,-0.000755,-0.002018,0.252436,-0.008412,-0.020639,0.265065,-0.000773,0.002165,0.284428,-0.010844,-0.042671,0.102106,0.018164,-0.062588,0.226979,0
-0.001394,-0.011073,0.2357,-0.004285,-0.010323,0.262537,-0.001928,-0.002216,0.262361,-0.008539,-0.020662,0.276959,-0.001518,0.001683,0.291887,-0.010834,-0.042895,0.109482,0.018737,-0.062624,0.226864,0
-0.000855,-0.010813,0.239348,-0.003733,-0.009701,0.266745,-0.001562,-0.002389,0.265994,-0.008054,-0.019461,0.282697,-0.001615,0.001472,0.292084,-0.010647,-0.042803,0.127215,0.019144,-0.062519,0.218223,0
0.000666,-0.010799,0.255574,-0.003122,-0.009663,0.285271,-0.000554,-0.002242,0.279923,-0.00765,-0.019369,0.309306,-0.001451,0.001472,0.298731,-0.010297,-0.042836,0.154204,0.019557,-0.062573,0.207843,0
0.002126,-0.010782,0.258474,-0.002522,-0.009576,0.288245,0.000379,-0.001935,0.28288,-0.006961,-0.019294,0.311294,-0.001217,0.001715,0.300575,-0.009917,-0.042817,0.160081,0.02049,-0.062384,0.20808,0
0.003039,-0.010957,0.257154,-0.001915,-0.009529,0.286721,0.001284,-0.001886,0.28302,-0.006239,-0.019128,0.308521,-0.001015,0.001737,0.305492,-0.009676,-0.042682,0.160138,0.020938,-0.062112,0.223049,0
0.00333,-0.009786,0.261859,-0.001454,-0.008756,0.290499,0.001478,-0.000763,0.28609,-0.006171,-0.018804,0.31419,-0.000995,0.00193,0.309623,-0.009628,-0.042584,0.155276,0.02064,-0.061428,0.221696,0
0.003074,-0.009865,0.260586,-0.001687,-0.008864,0.278467,0.001538,0.000743,0.286027,-0.004835,-0.019773,0.258296,-0.00093,0.002242,0.325959,-0.003575,-0.042577,0.057687,0.023533,-0.059879,0.257107,0
0.002735,0.00957,0.333539,-0.001816,0.005121,0.323167,0.00146,0.018452,0.348556,-0.002961,-0.003532,0.235321,0.00225,0.01696,0.353534,-0.002866,-0.008527,0.070131,0.032273,-0.035103,0.297213,0
